,Id1,Id2,Interaction
7935,gavinbena,Bruh11432599,RT
7936,MuscleORACLE,KorsasErik,RT
7937,MuscleORACLE,Ceoff88,RT
7939,Nonejm16,blue_vanmeer,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7940,JeanieScovell,KlausRmer5,RT
7940,JeanieScovell,EmbassyofRussia,RT
7940,JeanieScovell,mfa_russia,RT
7940,JeanieScovell,PMSimferopol,RT
7940,JeanieScovell,RussianEmbassy,RT
7940,JeanieScovell,RusMission_EU,RT
7940,JeanieScovell,wavetossed,RT
7940,JeanieScovell,instofeu,RT
7940,JeanieScovell,RusConsCapetown,RT
7940,JeanieScovell,SABCNews,RT
7941,2824Bear,LawrenceSellin,RT
7942,JeanieScovell,RMagnusholm,RT
7942,JeanieScovell,Elguezame2,RT
7942,JeanieScovell,nexta_tv,RT
7942,JeanieScovell,RMagnusholm,RT
7942,JeanieScovell,Elguezame2,RT
7942,JeanieScovell,nexta_tv,RT
7942,JeanieScovell,RMagnusholm,RT
7942,JeanieScovell,Elguezame2,RT
7942,JeanieScovell,nexta_tv,RT
7943,_Alaska_Nina,NEISION_,RT
7944,JeanieScovell,Ceoff88,RT
7945,smaxwellsmith,RohozinskiJ,RT
7946,Nonejm16,lila3571,RT
7948,jyukaku0,Ceoff88,RT
7949,gabepaps2,KateGoesTech,RT
7949,gabepaps2,SlavaUk30722777,RT
7949,gabepaps2,KateGoesTech,RT
7949,gabepaps2,SlavaUk30722777,RT
7950,xlr8mpls,innova_center,Mention
7951,Nonejm16,KorsasErik,RT
7952,PatuMarius,mosja2003,RT
7953,Nonejm16,RMagnusholm,RT
7953,Nonejm16,Elguezame2,RT
7953,Nonejm16,nexta_tv,RT
7953,Nonejm16,RMagnusholm,RT
7953,Nonejm16,Elguezame2,RT
7953,Nonejm16,nexta_tv,RT
7953,Nonejm16,RMagnusholm,RT
7953,Nonejm16,Elguezame2,RT
7953,Nonejm16,nexta_tv,RT
7956,EthicsSense,BielskaOlya,RT
7957,Nonejm16,Ceoff88,RT
7958,JustmeAnybody,DenisDanilovL,RT
7959,Akire2Janse,RobEld75,RT
7959,Akire2Janse,iocmedia,RT
7959,Akire2Janse,Ninecomau,RT
7959,Akire2Janse,Olympics,RT
7959,Akire2Janse,RobEld75,RT
7959,Akire2Janse,iocmedia,RT
7959,Akire2Janse,Ninecomau,RT
7959,Akire2Janse,Olympics,RT
7959,Akire2Janse,RobEld75,RT
7959,Akire2Janse,iocmedia,RT
7959,Akire2Janse,Ninecomau,RT
7959,Akire2Janse,Olympics,RT
7959,Akire2Janse,RobEld75,RT
7959,Akire2Janse,iocmedia,RT
7959,Akire2Janse,Ninecomau,RT
7959,Akire2Janse,Olympics,RT
7960,CalvinSquires,Ceoff88,RT
7961,iron_institute_,dave_bianchi80,RT
7962,DoubleONAFO,Scot_Proud1,RT
7963,RepublicAlien,ukemonde,RT
7963,RepublicAlien,jacksonhinklle,RT
7963,RepublicAlien,McFaul,RT
7963,RepublicAlien,ukemonde,RT
7963,RepublicAlien,jacksonhinklle,RT
7963,RepublicAlien,McFaul,RT
7963,RepublicAlien,ukemonde,RT
7963,RepublicAlien,jacksonhinklle,RT
7963,RepublicAlien,McFaul,RT
7965,MaximGromkij,moveebuff1953,Mention
7966,shortsvslongs,TimGravett,RT
7967,shortsvslongs,Ceoff88,RT
7969,deweyjaci76,CheburekiMan,Mention
7969,deweyjaci76,RepMoskowitz,Mention
7969,deweyjaci76,CheburekiMan,Mention
7969,deweyjaci76,RepMoskowitz,Mention
7970,DanaSG4,Aries10032002,RT
7971,AronDark,Ceoff88,RT
7973,jumasteve,TimGravett,RT
7974,jl_jlgh,andrey_gongora4,Mention
7974,jl_jlgh,Alerta_News_,Mention
7974,jl_jlgh,andrey_gongora4,Mention
7974,jl_jlgh,Alerta_News_,Mention
7975,kelvinchaloh97,Flingan67,RT
7976,kelvinchaloh97,TradersAbacus,RT
7977,aysa_2022,HerryNapit,RT
7978,kelvinchaloh97,ukemonde,RT
7978,kelvinchaloh97,jacksonhinklle,RT
7978,kelvinchaloh97,McFaul,RT
7978,kelvinchaloh97,ukemonde,RT
7978,kelvinchaloh97,jacksonhinklle,RT
7978,kelvinchaloh97,McFaul,RT
7978,kelvinchaloh97,ukemonde,RT
7978,kelvinchaloh97,jacksonhinklle,RT
7978,kelvinchaloh97,McFaul,RT
7979,kelvinchaloh97,KlausRmer5,RT
7979,kelvinchaloh97,FredyFrettchen,RT
7979,kelvinchaloh97,KlausRmer5,RT
7979,kelvinchaloh97,FredyFrettchen,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7982,kelvinchaloh97,KlausRmer5,RT
7982,kelvinchaloh97,EmbassyofRussia,RT
7982,kelvinchaloh97,mfa_russia,RT
7982,kelvinchaloh97,PMSimferopol,RT
7982,kelvinchaloh97,RussianEmbassy,RT
7982,kelvinchaloh97,RusMission_EU,RT
7982,kelvinchaloh97,wavetossed,RT
7982,kelvinchaloh97,instofeu,RT
7982,kelvinchaloh97,RusConsCapetown,RT
7982,kelvinchaloh97,SABCNews,RT
7984,kelvinchaloh97,TimGravett,RT
7985,johnanewquist,TimGravett,RT
7986,brain_mindful,TimGravett,RT
7987,Irina19388547,War2022ua,RT
7988,LSUSA83,ProgPolAdvisor,RT
7989,brain_mindful,Ceoff88,RT
7990,kelvinchaloh97,Ceoff88,RT
7991,lou_lezy,AnonOpsSE,RT
7992,HillBeverlyhill,KlausRmer5,RT
7992,HillBeverlyhill,FredyFrettchen,RT
7992,HillBeverlyhill,KlausRmer5,RT
7992,HillBeverlyhill,FredyFrettchen,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7993,HillBeverlyhill,KlausRmer5,RT
7993,HillBeverlyhill,EmbassyofRussia,RT
7993,HillBeverlyhill,mfa_russia,RT
7993,HillBeverlyhill,PMSimferopol,RT
7993,HillBeverlyhill,RussianEmbassy,RT
7993,HillBeverlyhill,RusMission_EU,RT
7993,HillBeverlyhill,wavetossed,RT
7993,HillBeverlyhill,instofeu,RT
7993,HillBeverlyhill,RusConsCapetown,RT
7993,HillBeverlyhill,SABCNews,RT
7994,HillBeverlyhill,ukemonde,RT
7994,HillBeverlyhill,jacksonhinklle,RT
7994,HillBeverlyhill,McFaul,RT
7994,HillBeverlyhill,ukemonde,RT
7994,HillBeverlyhill,jacksonhinklle,RT
7994,HillBeverlyhill,McFaul,RT
7994,HillBeverlyhill,ukemonde,RT
7994,HillBeverlyhill,jacksonhinklle,RT
7994,HillBeverlyhill,McFaul,RT
7995,SmBMSUBronco,Ceoff88,RT
7996,Athoel_games,NASA,Mention
7996,Athoel_games,Space_Station,Mention
7996,Athoel_games,NASA,Mention
7996,Athoel_games,Space_Station,Mention
7997,HillBeverlyhill,Ceoff88,RT
7998,GUCCI8N,UkraineEugenia,RT
8000,mlpTTCCD,TimGravett,RT
8001,mlpTTCCD,KlausRmer5,RT
8001,mlpTTCCD,FredyFrettchen,RT
8001,mlpTTCCD,KlausRmer5,RT
8001,mlpTTCCD,FredyFrettchen,RT
8002,TeresaKAlley,PapaPeachesXcq,RT
8003,mlpTTCCD,Ceoff88,RT
8004,BuzzRickson439,stephan_mtorg,Mention
8004,BuzzRickson439,OregonLP,Mention
8004,BuzzRickson439,RageAgainstWar_,Mention
8004,BuzzRickson439,stephan_mtorg,Mention
8004,BuzzRickson439,OregonLP,Mention
8004,BuzzRickson439,RageAgainstWar_,Mention
8004,BuzzRickson439,stephan_mtorg,Mention
8004,BuzzRickson439,OregonLP,Mention
8004,BuzzRickson439,RageAgainstWar_,Mention
8005,GKitty50,tachikoma_h,RT
8006,GKitty50,TimGravett,RT
8007,GKitty50,TradersAbacus,RT
8008,GKitty50,RMagnusholm,RT
8008,GKitty50,Elguezame2,RT
8008,GKitty50,nexta_tv,RT
8008,GKitty50,RMagnusholm,RT
8008,GKitty50,Elguezame2,RT
8008,GKitty50,nexta_tv,RT
8008,GKitty50,RMagnusholm,RT
8008,GKitty50,Elguezame2,RT
8008,GKitty50,nexta_tv,RT
8009,GKitty50,KorsasErik,RT
8010,GKitty50,KorsasErik,RT
8011,GKitty50,TradersAbacus,RT
8012,GKitty50,ukemonde,RT
8012,GKitty50,jacksonhinklle,RT
8012,GKitty50,McFaul,RT
8012,GKitty50,ukemonde,RT
8012,GKitty50,jacksonhinklle,RT
8012,GKitty50,McFaul,RT
8012,GKitty50,ukemonde,RT
8012,GKitty50,jacksonhinklle,RT
8012,GKitty50,McFaul,RT
8014,GKitty50,KlausRmer5,RT
8014,GKitty50,FredyFrettchen,RT
8014,GKitty50,KlausRmer5,RT
8014,GKitty50,FredyFrettchen,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8015,GKitty50,KlausRmer5,RT
8015,GKitty50,EmbassyofRussia,RT
8015,GKitty50,mfa_russia,RT
8015,GKitty50,PMSimferopol,RT
8015,GKitty50,RussianEmbassy,RT
8015,GKitty50,RusMission_EU,RT
8015,GKitty50,wavetossed,RT
8015,GKitty50,instofeu,RT
8015,GKitty50,RusConsCapetown,RT
8015,GKitty50,SABCNews,RT
8016,GKitty50,Ceoff88,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
8017,janrostowski,RusConsCapetown,RT
8017,janrostowski,SABCNews,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
8017,janrostowski,RusConsCapetown,RT
8017,janrostowski,SABCNews,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
8017,janrostowski,RusConsCapetown,RT
8017,janrostowski,SABCNews,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
8017,janrostowski,RusConsCapetown,RT
8017,janrostowski,SABCNews,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
8017,janrostowski,RusConsCapetown,RT
8017,janrostowski,SABCNews,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
8017,janrostowski,RusConsCapetown,RT
8017,janrostowski,SABCNews,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
8017,janrostowski,RusConsCapetown,RT
8017,janrostowski,SABCNews,RT
8017,janrostowski,KlausRmer5,RT
8017,janrostowski,EmbassyofRussia,RT
8017,janrostowski,mfa_russia,RT
8017,janrostowski,PMSimferopol,RT
8017,janrostowski,RussianEmbassy,RT
8017,janrostowski,RusMission_EU,RT
8017,janrostowski,wavetossed,RT
8017,janrostowski,instofeu,RT
